1701,2
1702,3
1703,4
1704,8
1705,9
1120,10
1706,11
1707,12
1708,13
2905,21
3101,31
3102,32
3103,34
3104,40
3105,44
3106,47
3107,50
2721,53
5,54
3108,60
2653,66
3109,71
1720,76
2667,80
3025,83
2308,86
2726,87
3110,88
30,103
1722,121
2685,127
2662,135
3099,142
3026,144
63,146
1724,147
1725,149
3111,151
3112,152
3113,155
3114,161
3016,163
3017,165
3018,166
3019,167
3020,168
3021,169
3022,174
3023,175
3024,185
58,197
3100,199
3115,202
3116,203
3117,204
3118,205
3119,206
3120,207
3121,208
3122,209
3123,210
3124,211
3125,212
3126,213
3127,214
3128,215
3129,216
3130,217
3131,218
3132,219
3133,220
3134,221
3135,222
3136,223
3137,224
3138,225
3139,226
3140,227
3141,228
3142,229
3143,230
3144,231
3145,232
3146,233
3147,234
3148,235
3149,236
3150,237
3151,238
3152,239
3153,240
3154,241
3155,242
3156,243
3157,244
3158,245
3159,246
3160,247
3161,248
3162,249
3163,250
3164,251
3165,252
3166,253
3167,254
3168,255
3169,256
3170,257
3171,258
3172,259
3173,260
3174,261
3175,262
3176,263
3177,264
3178,265
3179,266
3180,267
3181,268
3182,269
3183,270
3184,271
3185,273
3186,274
3187,275
3188,276
3189,277
3190,278
3191,279
3192,280
3193,281
3194,282
3195,283
3196,284
3197,285
2951,352
2952,353
2953,354
2954,355
2955,356
2956,357
2957,358
2958,359
2959,360
2960,361
2961,362
2962,363
2963,364
2964,365
2965,366
2966,367
2967,368
2968,369
2969,370
2970,371
2971,372
2972,373
2973,374
2974,375
2975,376
2976,377
2977,378
2978,379
2979,380
2980,381
2981,382
2982,383
2983,384
2984,385
2985,386
2986,387
2987,388
2988,389
2989,390
2537,391
2990,392
2991,393
2992,394
2993,395
2994,396
2995,397
2996,398
2997,399
2998,400
2999,401
1701,2
1702,3
1703,4
1704,8
1705,9
1120,10
1706,11
1707,12
1708,13
2905,21
3101,31
3102,32
3103,34
3104,40
3105,44
3106,47
3107,50
2721,53
5,54
3108,60
2653,66
3109,71
1720,76
2667,80
3025,83
2308,86
2726,87
3110,88
30,103
1722,121
2685,127
2662,135
3099,142
3026,144
63,146
1724,147
1725,149
3111,151
3112,152
3113,155
3114,161
3016,163
3017,165
3018,166
3019,167
3020,168
3021,169
3022,174
3023,175
3024,185
58,197
3100,199
3115,202
3116,203
3117,204
3118,205
3119,206
3120,207
3121,208
3122,209
3123,210
3124,211
3125,212
3126,213
3127,214
3128,215
3129,216
3130,217
3131,218
3132,219
3133,220
3134,221
3135,222
3136,223
3137,224
3138,225
3139,226
3140,227
3141,228
3142,229
3143,230
3144,231
3145,232
3146,233
3147,234
3148,235
3149,236
3150,237
